Gene	Test	Fit Error(Adj)	Pure Error(Adj)	F-Statistic	F-Critical Value	AIC	AICc	RSS	Fine AIC	Fine AICc	Fine RSS	Density-Compensated AICc
SNAI2 	 LR 	 0.156787 	 0.1642857 	 0.9543559 	 1.539686 	 -114.4277 	 -113.9477 	 0.4076463 	 -4228.183 	 -4228.171 	 14.59676 	 -113.9027 
SNAI2 	 N1 	 0.2025064 	 0.1642857 	 1.232648 	 1.549845 	 -106.3611 	 -105.3611 	 0.5062661 	 -6713.974 	 -6713.949 	 1.215912 	 -180.9713 
SNAI2 	 N2 	 0.2331307 	 0.1642857 	 1.419057 	 1.584657 	 -99.99728 	 -95.99728 	 0.5128876 	 -7351.024 	 -7350.939 	 0.6395994 	 -189.9587 
SNAI2 	 N3 	 0.2961038 	 0.1642857 	 1.802371 	 1.627977 	 -91.40709 	 -81.40709 	 0.5625972 	 -7829.834 	 -7829.653 	 0.394065 	 -191.5198 
FOXD1 	 U 	 Inf 	 0.2373016 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
FOXD1 	 LR 	 0.3238657 	 0.2373016 	 1.364785 	 1.539686 	 -94.11534 	 -93.63534 	 0.8420509 	 -4317.015 	 -4317.003 	 13.35721 	 -116.3876 
FOXD1 	 N1 	 0.4821369 	 0.2373016 	 2.031747 	 1.549845 	 -82.07235 	 -81.07235 	 1.205342 	 -5293.686 	 -5293.662 	 5.024685 	 -141.243 
FOXD1 	 N2 	 0.536115 	 0.2373016 	 2.259214 	 1.584657 	 -76.6803 	 -72.6803 	 1.179453 	 -5346.599 	 -5346.515 	 4.737497 	 -133.8909 
FOXD1 	 N3 	 0.6422221 	 0.2373016 	 2.706354 	 1.627977 	 -69.72881 	 -59.72881 	 1.220222 	 -7940.034 	 -7939.852 	 0.3529852 	 -194.6023 
CD44 	 U 	 Inf 	 0.1186508 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CD44 	 LR 	 0.2176658 	 0.1186508 	 1.834507 	 1.539686 	 -105.2417 	 -104.7617 	 0.565931 	 -4982.201 	 -4982.189 	 6.87255 	 -134.9941 
CD44 	 N1 	 0.3095574 	 0.1186508 	 2.608979 	 1.549845 	 -94.47871 	 -93.47871 	 0.7738936 	 -7945.391 	 -7945.367 	 0.3553355 	 -215.4165 
CD44 	 N2 	 0.3345104 	 0.1186508 	 2.819285 	 1.584657 	 -89.88736 	 -85.88736 	 0.735923 	 -8597.404 	 -8597.319 	 0.184142 	 -224.8225 
CD44 	 N3 	 0.3920604 	 0.1186508 	 3.304321 	 1.627977 	 -83.54732 	 -73.54732 	 0.7449147 	 -9130.272 	 -9130.09 	 0.1074878 	 -227.8957 
GABRB3 	 U 	 Inf 	 0.1793651 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GABRB3 	 LR 	 0.3979972 	 0.1793651 	 2.218922 	 1.539686 	 -88.34409 	 -87.86409 	 1.034793 	 -3808.608 	 -3808.596 	 22.19695 	 -102.1664 
GABRB3 	 N1 	 0.8444256 	 0.1793651 	 4.707859 	 1.549845 	 -66.38035 	 -65.38035 	 2.111064 	 -5863.939 	 -5863.915 	 2.842489 	 -157.1941 
GABRB3 	 N2 	 0.8855904 	 0.1793651 	 4.937362 	 1.584657 	 -62.62694 	 -58.62694 	 1.948299 	 -7814.819 	 -7814.734 	 0.4024256 	 -202.932 
GABRB3 	 N3 	 1.074042 	 0.1793651 	 5.988024 	 1.627977 	 -55.32979 	 -45.32979 	 2.040681 	 -8257.054 	 -8256.873 	 0.2571662 	 -203.4701 
SOX2 	 U 	 Inf 	 0.1924603 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SOX2 	 LR 	 0.1483999 	 0.1924603 	 0.7710674 	 1.539686 	 -115.9671 	 -115.4871 	 0.3858397 	 -3994.93 	 -3994.918 	 18.42705 	 -107.3782 
SOX2 	 N1 	 0.1675904 	 0.1924603 	 0.870779 	 1.549845 	 -111.6601 	 -110.6601 	 0.418976 	 -6832.037 	 -6832.013 	 1.080635 	 -184.2738 
SOX2 	 N2 	 0.2191249 	 0.1924603 	 1.138546 	 1.584657 	 -101.7321 	 -97.73209 	 0.4820748 	 -8561.646 	 -8561.562 	 0.1908387 	 -223.8223 
SOX2 	 N3 	 0.2522233 	 0.1924603 	 1.310521 	 1.627977 	 -95.89815 	 -85.89815 	 0.4792243 	 -8538.173 	 -8537.991 	 0.1941993 	 -211.3335 
ZNF281 	 U 	 Inf 	 0.06031746 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
ZNF281 	 LR 	 0.05233104 	 0.06031746 	 0.8675936 	 1.539686 	 -145.152 	 -144.672 	 0.1360607 	 -7250.283 	 -7250.271 	 0.7129944 	 -198.437 
ZNF281 	 N1 	 0.05392699 	 0.06031746 	 0.8940528 	 1.549845 	 -143.4091 	 -142.4091 	 0.1348175 	 -6830.031 	 -6830.007 	 1.082802 	 -184.2177 
ZNF281 	 N2 	 0.07063558 	 0.06031746 	 1.171064 	 1.584657 	 -133.4311 	 -129.4311 	 0.1553983 	 -8731.809 	 -8731.724 	 0.1610052 	 -228.5821 
ZNF281 	 N3 	 0.08382873 	 0.06031746 	 1.389792 	 1.627977 	 -126.7412 	 -116.7412 	 0.1592746 	 -8975.946 	 -8975.765 	 0.125405 	 -223.5789 
SP1 	 U 	 Inf 	 0.05873016 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SP1 	 LR 	 0.07176863 	 0.05873016 	 1.222006 	 1.539686 	 -136.308 	 -135.828 	 0.1865984 	 -7223.7 	 -7223.688 	 0.7321828 	 -197.6934 
SP1 	 N1 	 0.0751205 	 0.05873016 	 1.279079 	 1.549845 	 -134.1281 	 -133.1281 	 0.1878012 	 -7023.89 	 -7023.866 	 0.8921575 	 -189.6403 
SP1 	 N2 	 0.07812169 	 0.05873016 	 1.33018 	 1.584657 	 -130.6106 	 -126.6106 	 0.1718677 	 -9068.031 	 -9067.947 	 0.115071 	 -237.9869 
SP1 	 N3 	 0.09005841 	 0.05873016 	 1.533427 	 1.627977 	 -124.7341 	 -114.7341 	 0.171111 	 -9098.564 	 -9098.383 	 0.1109471 	 -227.0088 
LEFTY1 	 U 	 Inf 	 0.1892857 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LEFTY1 	 LR 	 0.2703889 	 0.1892857 	 1.42847 	 1.539686 	 -99.16844 	 -98.68844 	 0.7030111 	 -5387.856 	 -5387.844 	 4.582685 	 -146.3412 
LEFTY1 	 N1 	 0.3107343 	 0.1892857 	 1.641615 	 1.549845 	 -94.37246 	 -93.37246 	 0.7768357 	 -5915.055 	 -5915.031 	 2.700981 	 -158.6239 
LEFTY1 	 N2 	 0.3602727 	 0.1892857 	 1.903327 	 1.584657 	 -87.80996 	 -83.80996 	 0.7925999 	 -7846.234 	 -7846.149 	 0.3899922 	 -203.8107 
LEFTY1 	 N3 	 0.4131407 	 0.1892857 	 2.18263 	 1.627977 	 -82.08089 	 -72.08089 	 0.7849674 	 -8404.561 	 -8404.379 	 0.2219303 	 -207.5961 
SET 	 U 	 Inf 	 0.04047619 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SET 	 LR 	 0.05344971 	 0.04047619 	 1.320522 	 1.539686 	 -144.5598 	 -144.0798 	 0.1389692 	 -7227.48 	 -7227.468 	 0.729423 	 -197.7992 
SET 	 N1 	 0.05306061 	 0.04047619 	 1.310909 	 1.549845 	 -143.8626 	 -142.8626 	 0.1326515 	 -6935.52 	 -6935.496 	 0.9745 	 -187.1684 
SET 	 N2 	 0.08110548 	 0.04047619 	 2.003782 	 1.584657 	 -129.5611 	 -125.5611 	 0.178432 	 -7929.44 	 -7929.356 	 0.3588855 	 -206.1382 
SET 	 N3 	 0.09205491 	 0.04047619 	 2.274298 	 1.627977 	 -124.1202 	 -114.1202 	 0.1749043 	 -8810.729 	 -8810.547 	 0.1479096 	 -218.9574 
CBX7 	 U 	 Inf 	 0.04206349 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CBX7 	 LR 	 0.02365482 	 0.04206349 	 0.5623599 	 1.539686 	 -167.3847 	 -166.9047 	 0.06150253 	 -6900.106 	 -6900.094 	 1.011612 	 -188.6419 
CBX7 	 N1 	 0.03828374 	 0.04206349 	 0.9101417 	 1.549845 	 -153.002 	 -152.002 	 0.09570934 	 -6204.042 	 -6204.018 	 2.023678 	 -166.7075 
CBX7 	 N2 	 0.04142293 	 0.04206349 	 0.9847715 	 1.584657 	 -148.3747 	 -144.3747 	 0.09113045 	 -9291.145 	 -9291.06 	 0.09208014 	 -244.2278 
CBX7 	 N3 	 0.05055582 	 0.04206349 	 1.201893 	 1.627977 	 -140.9008 	 -130.9008 	 0.09605605 	 -9860.67 	 -9860.488 	 0.05181653 	 -248.3264 
UTF1 	 U 	 Inf 	 0.1607143 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
UTF1 	 LR 	 0.7235196 	 0.1607143 	 4.501899 	 1.539686 	 -71.60898 	 -71.12898 	 1.881151 	 -3241.722 	 -3241.71 	 39.10596 	 -86.30943 
UTF1 	 N1 	 1.094974 	 0.1607143 	 6.813171 	 1.549845 	 -59.10513 	 -58.10513 	 2.737435 	 -5142.305 	 -5142.281 	 5.845036 	 -137.0085 
UTF1 	 N2 	 1.518987 	 0.1607143 	 9.451475 	 1.584657 	 -47.5197 	 -43.5197 	 3.341772 	 -8344.55 	 -8344.466 	 0.2370588 	 -217.7497 
UTF1 	 N3 	 1.755169 	 0.1607143 	 10.92105 	 1.627977 	 -41.578 	 -31.578 	 3.334821 	 -8394.015 	 -8393.833 	 0.2242807 	 -207.3011 
CDH2_NCAD 	 U 	 Inf 	 0.1384921 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CDH2_NCAD 	 LR 	 0.1622162 	 0.1384921 	 1.171303 	 1.539686 	 -113.4745 	 -112.9945 	 0.4217621 	 -5066.895 	 -5066.883 	 6.314987 	 -137.3632 
CDH2_NCAD 	 N1 	 0.2098539 	 0.1384921 	 1.515277 	 1.549845 	 -105.3632 	 -104.3632 	 0.5246347 	 -4990.162 	 -4990.138 	 6.804499 	 -132.7528 
CDH2_NCAD 	 N2 	 0.2236677 	 0.1384921 	 1.615022 	 1.584657 	 -101.1576 	 -97.15755 	 0.4920689 	 -7031.101 	 -7031.016 	 0.8804608 	 -181.0098 
CDH2_NCAD 	 N3 	 0.2781366 	 0.1384921 	 2.008322 	 1.627977 	 -93.15982 	 -83.15982 	 0.5284595 	 -8248.746 	 -8248.564 	 0.2593096 	 -203.2376 
HNF4A 	 U 	 Inf 	 0.09206349 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
HNF4A 	 LR 	 0.08668441 	 0.09206349 	 0.941572 	 1.539686 	 -131.0209 	 -130.5409 	 0.2253795 	 -4919.374 	 -4919.362 	 7.317724 	 -133.2368 
HNF4A 	 N1 	 0.1136947 	 0.09206349 	 1.23496 	 1.549845 	 -122.5243 	 -121.5243 	 0.2842368 	 -5565.976 	 -5565.952 	 3.828011 	 -148.8595 
HNF4A 	 N2 	 0.1917902 	 0.09206349 	 2.083238 	 1.584657 	 -105.4628 	 -101.4628 	 0.4219384 	 -7939.102 	 -7939.017 	 0.3554383 	 -206.4084 
HNF4A 	 N3 	 0.2248523 	 0.09206349 	 2.442361 	 1.627977 	 -99.11454 	 -89.11454 	 0.4272193 	 -9069.96 	 -9069.779 	 0.1141632 	 -226.2087 
TGFBR2 	 U 	 Inf 	 0.2154762 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TGFBR2 	 LR 	 0.20945 	 0.2154762 	 0.9720331 	 1.539686 	 -106.319 	 -105.839 	 0.54457 	 -6032.803 	 -6032.791 	 2.40604 	 -164.3816 
TGFBR2 	 N1 	 0.2783894 	 0.2154762 	 1.291973 	 1.549845 	 -97.45015 	 -96.45015 	 0.6959736 	 -5211.476 	 -5211.452 	 5.454774 	 -138.9434 
TGFBR2 	 N2 	 0.2310385 	 0.2154762 	 1.072223 	 1.584657 	 -100.2497 	 -96.2497 	 0.5082847 	 -7290.131 	 -7290.047 	 0.6797151 	 -188.2554 
TGFBR2 	 N3 	 0.2704957 	 0.2154762 	 1.255339 	 1.627977 	 -93.93979 	 -83.93979 	 0.5139419 	 -7902.38 	 -7902.199 	 0.366516 	 -193.5491 
DUSP10 	 U 	 Inf 	 0.07103175 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DUSP10 	 LR 	 0.09601558 	 0.07103175 	 1.351728 	 1.539686 	 -128.1583 	 -127.6783 	 0.2496405 	 -6028.736 	 -6028.724 	 2.415837 	 -164.2678 
DUSP10 	 N1 	 0.1090788 	 0.07103175 	 1.535635 	 1.549845 	 -123.6847 	 -122.6847 	 0.2726971 	 -7955.686 	 -7955.662 	 0.3516999 	 -215.7045 
DUSP10 	 N2 	 0.1314803 	 0.07103175 	 1.851007 	 1.584657 	 -116.0341 	 -112.0341 	 0.2892566 	 -8324.029 	 -8323.944 	 0.2419689 	 -217.1756 
DUSP10 	 N3 	 0.1631378 	 0.07103175 	 2.296688 	 1.627977 	 -108.0983 	 -98.0983 	 0.3099618 	 -7387.536 	 -7387.354 	 0.6130047 	 -179.1478 
MYC 	 U 	 Inf 	 0.05198413 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
MYC 	 LR 	 0.1464401 	 0.05198413 	 2.817016 	 1.539686 	 -116.3393 	 -115.8593 	 0.3807443 	 -7018.869 	 -7018.857 	 0.8984374 	 -191.9639 
MYC 	 N1 	 0.1602145 	 0.05198413 	 3.081989 	 1.549845 	 -112.9204 	 -111.9204 	 0.4005363 	 -6772.948 	 -6772.924 	 1.146345 	 -182.6209 
MYC 	 N2 	 0.1419054 	 0.05198413 	 2.729784 	 1.584657 	 -113.8976 	 -109.8976 	 0.3121919 	 -8374.757 	 -8374.672 	 0.2300121 	 -218.5946 
MYC 	 N3 	 0.1787294 	 0.05198413 	 3.438153 	 1.627977 	 -105.5425 	 -95.54252 	 0.3395859 	 -8924.246 	 -8924.065 	 0.1320522 	 -222.1328 
ZFP42_REX1 	 U 	 Inf 	 0.1757937 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
ZFP42_REX1 	 LR 	 0.1781545 	 0.1757937 	 1.01343 	 1.539686 	 -110.8503 	 -110.3703 	 0.4632018 	 -3497.839 	 -3497.827 	 30.27779 	 -93.47353 
ZFP42_REX1 	 N1 	 0.2241278 	 0.1757937 	 1.274948 	 1.549845 	 -103.5207 	 -102.5207 	 0.5603195 	 -7386.002 	 -7385.978 	 0.6213491 	 -199.7693 
ZFP42_REX1 	 N2 	 0.2514199 	 0.1757937 	 1.430199 	 1.584657 	 -97.88258 	 -93.88258 	 0.5531238 	 -7295.109 	 -7295.024 	 0.6763435 	 -188.3947 
ZFP42_REX1 	 N3 	 0.2789922 	 0.1757937 	 1.587044 	 1.627977 	 -93.07382 	 -83.07382 	 0.5300851 	 -9100.849 	 -9100.667 	 0.1106941 	 -227.0727 
TRIM28 	 U 	 Inf 	 0.0547619 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TRIM28 	 LR 	 0.05174206 	 0.0547619 	 0.9448549 	 1.539686 	 -145.469 	 -144.989 	 0.1345293 	 -7727.609 	 -7727.597 	 0.4425815 	 -211.7888 
TRIM28 	 N1 	 0.05659646 	 0.0547619 	 1.033501 	 1.549845 	 -142.0562 	 -141.0562 	 0.1414911 	 -8231.932 	 -8231.908 	 0.2668824 	 -223.4317 
TRIM28 	 N2 	 0.06168093 	 0.0547619 	 1.126347 	 1.584657 	 -137.2268 	 -133.2268 	 0.135698 	 -9137.855 	 -9137.77 	 0.107318 	 -239.94 
TRIM28 	 N3 	 0.07004218 	 0.0547619 	 1.279031 	 1.627977 	 -131.7722 	 -121.7722 	 0.1330801 	 -8927.191 	 -8927.01 	 0.1316642 	 -222.2151 
CD48 	 U 	 Inf 	 0.0515873 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CD48 	 LR 	 0.07650807 	 0.0515873 	 1.483079 	 1.539686 	 -134.5175 	 -134.0375 	 0.198921 	 -6071.632 	 -6071.62 	 2.314497 	 -165.4677 
CD48 	 N1 	 0.07934344 	 0.0515873 	 1.538042 	 1.549845 	 -132.5967 	 -131.5967 	 0.1983586 	 -6529.862 	 -6529.838 	 1.46144 	 -175.8213 
CD48 	 N2 	 0.09540687 	 0.0515873 	 1.849425 	 1.584657 	 -125.0139 	 -121.0139 	 0.2098951 	 -8422.684 	 -8422.599 	 0.2192588 	 -219.9352 
CD48 	 N3 	 0.1115258 	 0.0515873 	 2.161885 	 1.627977 	 -118.7478 	 -108.7478 	 0.2118991 	 -8506.174 	 -8505.993 	 0.2005074 	 -210.4384 
CDKN1A 	 U 	 Inf 	 0.1694444 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CDKN1A 	 LR 	 0.1993761 	 0.1694444 	 1.176646 	 1.539686 	 -107.6991 	 -107.2191 	 0.5183779 	 -5662.498 	 -5662.486 	 3.483082 	 -154.0234 
CDKN1A 	 N1 	 0.1563978 	 0.1694444 	 0.9230034 	 1.549845 	 -113.5955 	 -112.5955 	 0.3909945 	 -6867.424 	 -6867.4 	 1.0431 	 -185.2636 
CDKN1A 	 N2 	 0.1888641 	 0.1694444 	 1.114608 	 1.584657 	 -105.8933 	 -101.8933 	 0.415501 	 -7884.349 	 -7884.265 	 0.3754214 	 -204.8769 
CDKN1A 	 N3 	 0.2170302 	 0.1694444 	 1.280834 	 1.627977 	 -100.1059 	 -90.10594 	 0.4123574 	 -8786.111 	 -8785.929 	 0.1515923 	 -218.2688 
JMJD3 	 U 	 Inf 	 0.2190476 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
JMJD3 	 LR 	 0.1511984 	 0.2190476 	 0.6902535 	 1.539686 	 -115.444 	 -114.964 	 0.3931158 	 -6505.744 	 -6505.732 	 1.500074 	 -177.6107 
JMJD3 	 N1 	 0.1502007 	 0.2190476 	 0.6856988 	 1.549845 	 -114.7275 	 -113.7275 	 0.3755017 	 -5958.97 	 -5958.946 	 2.585048 	 -159.8523 
JMJD3 	 N2 	 0.1678989 	 0.2190476 	 0.766495 	 1.584657 	 -109.1879 	 -105.1879 	 0.3693776 	 -6274.197 	 -6274.113 	 1.875429 	 -159.8377 
JMJD3 	 N3 	 0.1783298 	 0.2190476 	 0.8141144 	 1.627977 	 -105.6052 	 -95.60519 	 0.3388266 	 -7221.394 	 -7221.212 	 0.7236795 	 -174.5005 
RNF2 	 U 	 Inf 	 0.1412698 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
RNF2 	 LR 	 0.1609597 	 0.1412698 	 1.139378 	 1.539686 	 -113.6922 	 -113.2122 	 0.4184953 	 -5603.16 	 -5603.148 	 3.695797 	 -152.3636 
RNF2 	 N1 	 0.1636856 	 0.1412698 	 1.158673 	 1.549845 	 -112.3202 	 -111.3202 	 0.409214 	 -6183.419 	 -6183.394 	 2.065804 	 -166.1306 
RNF2 	 N2 	 0.2006453 	 0.1412698 	 1.420298 	 1.584657 	 -104.199 	 -100.199 	 0.4414197 	 -6394.632 	 -6394.547 	 1.662833 	 -163.2065 
RNF2 	 N3 	 0.2355319 	 0.1412698 	 1.667248 	 1.627977 	 -97.81527 	 -87.81527 	 0.4475106 	 -8201.347 	 -8201.166 	 0.2718835 	 -201.9118 
LATS2 	 U 	 Inf 	 0.2095238 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LATS2 	 LR 	 0.1863748 	 0.2095238 	 0.8895159 	 1.539686 	 -109.5873 	 -109.1073 	 0.4845744 	 -5056.001 	 -5055.989 	 6.384092 	 -137.0585 
LATS2 	 N1 	 0.2900833 	 0.2095238 	 1.384488 	 1.549845 	 -96.29803 	 -95.29803 	 0.7252082 	 -4717.371 	 -4717.347 	 8.936131 	 -125.1223 
LATS2 	 N2 	 0.238274 	 0.2095238 	 1.137217 	 1.584657 	 -99.38627 	 -95.38627 	 0.5242028 	 -7831.429 	 -7831.344 	 0.395803 	 -203.3966 
LATS2 	 N3 	 0.2623638 	 0.2095238 	 1.252191 	 1.627977 	 -94.79447 	 -84.79447 	 0.4984913 	 -8013.943 	 -8013.761 	 0.3278616 	 -196.6697 
FGF2 	 U 	 Inf 	 0.1460317 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
FGF2 	 LR 	 0.1734872 	 0.1460317 	 1.18801 	 1.539686 	 -111.5936 	 -111.1136 	 0.4510668 	 -4963.216 	 -4963.204 	 7.004135 	 -134.4631 
FGF2 	 N1 	 0.1885423 	 0.1460317 	 1.291105 	 1.549845 	 -108.3617 	 -107.3617 	 0.4713557 	 -5129.536 	 -5129.512 	 5.920074 	 -136.6514 
FGF2 	 N2 	 0.3018753 	 0.1460317 	 2.06719 	 1.584657 	 -92.76167 	 -88.76167 	 0.6641257 	 -6414.79 	 -6414.706 	 1.629682 	 -163.7704 
FGF2 	 N3 	 0.3993038 	 0.1460317 	 2.734363 	 1.627977 	 -83.03473 	 -73.03473 	 0.7586773 	 -8064.881 	 -8064.699 	 0.311595 	 -198.0946 
LCK 	 U 	 Inf 	 0.1686508 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LCK 	 LR 	 0.1636519 	 0.1686508 	 0.9703595 	 1.539686 	 -113.2278 	 -112.7478 	 0.4254949 	 -5532.298 	 -5532.285 	 3.966912 	 -150.3815 
LCK 	 N1 	 0.1618406 	 0.1686508 	 0.9596196 	 1.549845 	 -112.6376 	 -111.6376 	 0.4046015 	 -5359.043 	 -5359.019 	 4.707098 	 -143.0711 
LCK 	 N2 	 0.2376233 	 0.1686508 	 1.408966 	 1.584657 	 -99.46284 	 -95.46284 	 0.5227713 	 -8469.857 	 -8469.772 	 0.2091657 	 -221.2547 
LCK 	 N3 	 0.2770788 	 0.1686508 	 1.642915 	 1.627977 	 -93.26651 	 -83.26651 	 0.5264498 	 -8631.497 	 -8631.316 	 0.1769122 	 -213.944 
KLF5 	 U 	 Inf 	 0.2075397 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KLF5 	 LR 	 0.5189759 	 0.2075397 	 2.500611 	 1.539686 	 -80.91254 	 -80.43254 	 1.349337 	 -3619.246 	 -3619.234 	 26.81947 	 -96.86955 
KLF5 	 N1 	 0.7076647 	 0.2075397 	 3.40978 	 1.549845 	 -71.32756 	 -70.32756 	 1.769162 	 -5127.158 	 -5127.134 	 5.934154 	 -136.5848 
KLF5 	 N2 	 0.8532789 	 0.2075397 	 4.111401 	 1.584657 	 -63.66765 	 -59.66765 	 1.877214 	 -6410.642 	 -6410.557 	 1.63645 	 -163.6543 
KLF5 	 N3 	 0.980892 	 0.2075397 	 4.726286 	 1.627977 	 -57.87002 	 -47.87002 	 1.863695 	 -7786.535 	 -7786.353 	 0.4114849 	 -190.3087 
KLF4 	 U 	 Inf 	 0.2194444 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KLF4 	 LR 	 0.345235 	 0.2194444 	 1.573223 	 1.539686 	 -92.32624 	 -91.84624 	 0.897611 	 -5271.489 	 -5271.477 	 5.14763 	 -143.0861 
KLF4 	 N1 	 0.3595395 	 0.2194444 	 1.638408 	 1.549845 	 -90.28766 	 -89.28766 	 0.8988488 	 -5495.3 	 -5495.276 	 4.10806 	 -146.8825 
KLF4 	 N2 	 0.4096667 	 0.2194444 	 1.866836 	 1.584657 	 -84.21244 	 -80.21244 	 0.9012668 	 -6180.49 	 -6180.406 	 2.059475 	 -157.2165 
KLF4 	 N3 	 0.5205301 	 0.2194444 	 2.372036 	 1.627977 	 -75.61123 	 -65.61123 	 0.9890071 	 -7951.021 	 -7950.839 	 0.3491321 	 -194.9097 
NACC1 	 U 	 Inf 	 0.1257937 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
NACC1 	 LR 	 0.1149302 	 0.1257937 	 0.9136404 	 1.539686 	 -123.1235 	 -122.6435 	 0.2988184 	 -7221.531 	 -7221.519 	 0.7337712 	 -197.6328 
NACC1 	 N1 	 0.1344089 	 0.1257937 	 1.068487 	 1.549845 	 -117.8379 	 -116.8379 	 0.3360222 	 -7119.35 	 -7119.325 	 0.8110087 	 -192.3105 
